"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"change"
"hsa-miR-520g-3p"	0.247868532871602	1.02291925987969	1.34752061029195	0.245712035148279	0.428476669361529	"NOT"
"hsa-miR-1245b-5p"	0.119386616797765	0.946601231233586	1.3468357041934	0.245832065912615	0.428476669361529	"NOT"
"hsa-miR-645"	0.0759151629196074	0.942151542503915	1.34669522720827	0.245856693555833	0.428476669361529	"NOT"
"hsa-miR-3151-5p"	0.171303199965375	0.955874472105978	1.34413830395169	0.24630548640193	0.428924507472519	"NOT"
"hsa-miR-7112-5p"	0.164650247014783	0.954932536898987	1.33872467893241	0.24725899890377	0.430249900037999	"NOT"
"hsa-miR-1245b-3p"	0.241926809186224	1.00131431439315	1.33311582439154	0.248251664965722	0.431641308602919	"NOT"
"hsa-miR-4482-5p"	0.141167745084538	0.949418560968834	1.32711641199118	0.249318859623805	0.433160038942369	"NOT"
"hsa-miR-6723-5p"	0.0745268264474978	0.941869379300292	1.32142906675096	0.250335738871607	0.434589062202573	"NOT"
"hsa-miR-6751-3p"	0.157252295827744	0.952258990828222	1.3185560655138	0.250851356254901	0.435146340252877	"NOT"
"hsa-miR-4641"	0.243160557420745	1.09578568220976	1.31704156155604	0.251123688828262	0.435281060635654	"NOT"
"hsa-miR-411-3p"	0.24159748126836	1.0087191148021	1.31309276068254	0.251835456777443	0.435961576666298	"NOT"
"hsa-miR-6515-3p"	-0.165731503809904	0.949561184456077	1.31270080264329	0.251906241973549	0.435961576666298	"NOT"
"hsa-miR-6864-5p"	0.0738119482350396	0.941680000172882	1.30842997535824	0.252679113702655	0.43687715114214	"NOT"
"hsa-miR-5003-5p"	0.0980350844704354	0.943497887887079	1.30759287525177	0.25283094127072	0.43687715114214	"NOT"
"hsa-miR-3606-5p"	0.230289284066439	0.986128643850754	1.30654350756106	0.253021426980801	0.43687715114214	"NOT"
"hsa-miR-3913-5p"	0.186492785666076	0.961400204621139	1.3025785695512	0.253742754898149	0.437784567864398	"NOT"
"hsa-miR-6730-3p"	-0.106044263965506	0.940816631669594	1.29742876892416	0.254683423179302	0.4390687233839	"NOT"
"hsa-miR-4667-3p"	-0.0781456163328329	0.939001676379302	1.29588329167701	0.254966559156124	0.439218202059393	"NOT"
"hsa-miR-4448"	0.097122348485801	0.944034797098126	1.29232286429495	0.255620317280468	0.440005411423501	"NOT"
"hsa-miR-199a-3p"	0.0726079498943158	0.941695252092062	1.28654312634863	0.256685987096534	0.441499897806039	"NOT"
"hsa-miR-7703"	0.132401559772825	0.948776191883419	1.27245785302921	0.259306094295269	0.445663663984797	"NOT"
"hsa-miR-4528"	0.0716034019331341	0.941623360132763	1.26829756822473	0.260086298035644	0.446661261449847	"NOT"
"hsa-miR-196b-3p"	0.0714255264907389	0.94170691655438	1.26506577310985	0.260694382521185	0.447320912616618	"NOT"
"hsa-miR-4506"	0.0954312791240199	0.943469967418729	1.26413142616882	0.260870514334557	0.447320912616618	"NOT"
"hsa-miR-6788-3p"	0.0712897940709978	0.940901084127156	1.26262531226445	0.261154739209415	0.447465131702874	"NOT"
"hsa-miR-509-5p"	0.333071835979196	1.04624500402759	1.25253061964736	0.263069692514176	0.450144670507774	"NOT"
"hsa-miR-6756-5p"	0.184361092365128	0.962655707380295	1.2522601670654	0.263121236294124	0.450144670507774	"NOT"
"hsa-miR-2110"	0.119557977482573	0.947270981894959	1.24468291833189	0.264570446255786	0.452277918828699	"NOT"
"hsa-miR-668-5p"	0.0700203087999778	0.941387646106456	1.23957569766957	0.265552842896989	0.453610509333588	"NOT"
"hsa-miR-4721"	-0.20249542137555	0.96489536207901	1.2354732427973	0.266345257197698	0.454616790148132	"NOT"
"hsa-miR-4763-3p"	0.0693745800182741	0.941103854370057	1.22787123082871	0.267821432768093	0.456787737352751	"NOT"
"hsa-miR-6753-3p"	0.098145619588289	0.943724672600887	1.22595922576296	0.268194314103869	0.45707506580507	"NOT"
"hsa-miR-6801-3p"	0.22407112126138	0.989879077320769	1.22038972632396	0.269284181633338	0.458582962781526	"NOT"
"hsa-miR-6750-5p"	0.0976723535266215	0.943849266393582	1.2182867862027	0.26969713311415	0.458936674005509	"NOT"
"hsa-miR-95-3p"	-0.110763805795752	0.941670156849464	1.21521650090072	0.270301462573574	0.459615262596586	"NOT"
"hsa-miR-4728-3p"	0.122933308632206	0.947390059733717	1.21303556994501	0.270731767262575	0.459997136473493	"NOT"
"hsa-miR-6867-5p"	0.147240872963266	0.952102329976407	1.20853129831485	0.271623189682121	0.461161315208218	"NOT"
"hsa-miR-3162-5p"	0.16614829810557	0.957829813008314	1.20233271958065	0.272855940826099	0.462902794906796	"NOT"
"hsa-miR-6746-5p"	0.167721003802953	0.956936587341297	1.2006690588797	0.273187995984767	0.463114752859697	"NOT"
"hsa-miR-4520-2-3p"	-0.198531697453896	0.965563169976663	1.19093288355904	0.275141463370155	0.466072963708838	"NOT"
"hsa-miR-664a-3p"	0.194859361095177	0.968244993671667	1.18713834803333	0.275907546267379	0.467016861055155	"NOT"
"hsa-miR-199a-5p"	-0.0699458894589929	0.938845481442721	1.18542274553248	0.276254790905592	0.467244483246113	"NOT"
"hsa-miR-491-3p"	0.0669755032317174	0.941184478604551	1.18441039968885	0.276459951401882	0.467244483246113	"NOT"
"hsa-miR-6831-3p"	0.0902094887558838	0.943176365209369	1.17760034253656	0.277845060061942	0.468919686824772	"NOT"
"hsa-miR-6881-5p"	0.16397168123738	0.957095802161695	1.17747534147415	0.277870565761549	0.468919686824772	"NOT"
"hsa-miR-6129"	0.178538674267866	0.96190945602125	1.17132438217405	0.279129282677186	0.470542251388598	"NOT"
"hsa-miR-6873-5p"	0.204951073581558	0.976894228460293	1.17072200687136	0.279252937206024	0.470542251388598	"NOT"
"hsa-miR-223-3p"	-0.0878422825293198	0.939750748177114	1.16857822473328	0.279693569715871	0.470929835756542	"NOT"
"hsa-miR-6786-3p"	0.0658721181205278	0.940859804222446	1.16445469041729	0.280543589026098	0.472005617052185	"NOT"
"hsa-miR-4767"	0.0657752802138422	0.94068926584245	1.16270757292993	0.280904720613745	0.472257861122056	"NOT"
"hsa-miR-4436b-5p"	0.0654273037204286	0.941001400893355	1.15640777471694	0.28221178405568	0.474098834822314	"NOT"
"hsa-miR-6732-3p"	0.0653320970322009	0.941047830105961	1.15468660842105	0.282570223039953	0.474336953943379	"NOT"
"hsa-miR-5188"	0.149558602377549	0.95375015067762	1.15287034895732	0.282949090232874	0.474336953943379	"NOT"
"hsa-miR-372-3p"	-0.15255664449201	0.949253077553458	1.15212466925701	0.283104823267649	0.474336953943379	"NOT"
"hsa-miR-6781-3p"	-0.199527176591459	0.970025397858296	1.15165928577659	0.283202072233636	0.474336953943379	"NOT"
"hsa-miR-516a-5p"	0.0646538924432069	0.941112549980343	1.14242555138874	0.285140379150186	0.477225963907047	"NOT"
"hsa-miR-4727-5p"	0.19587573131009	0.970666022513528	1.13065994646587	0.28763461490032	0.481040388120505	"NOT"
"hsa-miR-4690-3p"	-0.0671889278801126	0.93873085353922	1.12599680315305	0.288630841618079	0.482345711403605	"NOT"
"hsa-miR-6883-3p"	-0.0885431530046884	0.940122242279821	1.11808204479561	0.29033181440791	0.484825942506413	"NOT"
"hsa-miR-1289"	0.0707434009149849	3.49954727970377	1.11700949713941	0.290563298979409	0.484850400386536	"NOT"
"hsa-miR-296-3p"	0.144117150372089	0.951887086192245	1.1145839034111	0.291087675882104	0.485016986516753	"NOT"
"hsa-miR-6739-3p"	0.0631097783325443	0.940944338584779	1.11454102213385	0.291096957023919	0.485016986516753	"NOT"
"hsa-miR-4480"	0.215835102410069	0.990043735805341	1.11315905032632	0.291396270637702	0.485149339904914	"NOT"
"hsa-miR-6850-3p"	-0.211867812741762	0.993623687538468	1.11217178876871	0.291610336687033	0.485149339904914	"NOT"
"hsa-miR-520d-3p"	0.0626796519135572	0.941004585132047	1.10677600836851	0.29278384800221	0.486433762092308	"NOT"
"hsa-miR-194-5p"	-0.123777245325429	8.30077620852187	1.10498381279461	0.293174961484424	0.486433762092308	"NOT"
"hsa-miR-132-3p"	0.140168400410526	0.951064356669986	1.10496447823758	0.293179184533683	0.486433762092308	"NOT"
"hsa-miR-105-3p"	0.0625602223648345	0.940719765231388	1.10462862352828	0.293252554248851	0.486433762092308	"NOT"
"hsa-miR-6775-5p"	0.0622847074203485	0.940761958284355	1.09965892958895	0.294340967180424	0.48787724434057	"NOT"
"hsa-miR-1908-3p"	-0.177002249329657	0.958932421458345	1.09608472474071	0.295126951992038	0.488817677521628	"NOT"
"hsa-miR-6777-5p"	0.0619280756583221	0.940819325967105	1.09322111882744	0.295758613528068	0.489366993734684	"NOT"
"hsa-miR-4752"	0.267122463900481	1.05973937093841	1.09172511183158	0.296089295746472	0.489366993734684	"NOT"
"hsa-miR-6784-3p"	0.154724425261608	0.955660882900418	1.0916081017435	0.296115180019243	0.489366993734684	"NOT"
"hsa-miR-4781-3p"	0.0617626499947547	0.940875688741324	1.09023664386845	0.296418782192777	0.489506940164733	"NOT"
"hsa-miR-616-3p"	0.208367451041671	0.985455118483089	1.08798425164974	0.296918265428363	0.48996991992459	"NOT"
"hsa-miR-4469"	0.113273252448861	0.946598458986593	1.08094273619011	0.298486755192906	0.492156132842167	"NOT"
"hsa-miR-449c-3p"	0.131410200013512	0.949849338142647	1.08006370128169	0.298683306022729	0.492156132842167	"NOT"
"hsa-miR-3677-3p"	0.0609183755590019	0.940696190934916	1.07501891477043	0.299814537284062	0.493656336794671	"NOT"
"hsa-miR-6871-3p"	0.162035763370607	0.958092897466078	1.06729082587302	0.301558186817808	0.496161961533936	"NOT"
"hsa-miR-5582-3p"	-0.0602071453433142	0.938492376038192	1.06448647309391	0.302194150345377	0.496317930603608	"NOT"
"hsa-miR-4738-3p"	0.0603122308305303	0.940693046848057	1.06409618549863	0.302282795832316	0.496317930603608	"NOT"
"hsa-miR-4734"	0.216262550824169	1.06876076271028	1.06393734530934	0.302318882594863	0.496317930603608	"NOT"
"hsa-miR-654-3p"	0.0596898155872653	0.941004318631859	1.0528787618865	0.304845012545505	0.500097907594827	"NOT"
"hsa-miR-6832-5p"	0.0593662624052517	0.941123263372589	1.04705017511618	0.306187437473104	0.501931898966173	"NOT"
"hsa-miR-4451"	0.0592207906113631	0.940980927303733	1.04443496825314	0.306792254180771	0.50245415220139	"NOT"
"hsa-miR-92b-5p"	0.300395428310044	1.04815953180068	1.04373048758748	0.306955443607826	0.50245415220139	"NOT"
"hsa-miR-27a-3p"	-0.114932042419872	0.943134422953647	1.03840473043901	0.30819277983532	0.504110501617978	"NOT"
"hsa-miR-6821-3p"	-0.189692601333476	0.970608166704108	1.03506574960858	0.308971831307431	0.505015361698403	"NOT"
"hsa-miR-374c-3p"	0.107069142572516	0.945834621292646	1.03258463872045	0.309552382546017	0.505594687635423	"NOT"
"hsa-miR-7849-3p"	0.13799705455517	0.952043483945636	1.03020049698696	0.310111581350994	0.505868273562265	"NOT"
"hsa-miR-221-3p"	-0.184647513605799	0.965878409831492	1.02994169289138	0.310172362725342	0.505868273562265	"NOT"
"hsa-miR-676-3p"	0.106996946594606	0.946186239700346	1.02626800124719	0.311036821496341	0.506315111560293	"NOT"
"hsa-miR-4476"	-0.140449131150368	2.62235756858615	1.02587024228205	0.31113060655601	0.506315111560293	"NOT"
"hsa-miR-6791-5p"	0.215243687619214	1.01654413521253	1.02496988194213	0.311343032913003	0.506315111560293	"NOT"
"hsa-miR-4510"	-0.201634975835006	0.988226181423584	1.02412843046454	0.311541731481976	0.506315111560293	"NOT"
"hsa-miR-1180-5p"	-0.151451938289642	2.74001343130299	1.02397267153083	0.31157853019095	0.506315111560293	"NOT"
"hsa-miR-6816-5p"	0.0576373613852386	0.940834883392007	1.01594704300462	0.313482314812619	0.509038820567186	"NOT"
"hsa-let-7d-3p"	0.0572761039356267	0.940725434310626	1.00945405939662	0.315033665004695	0.511186701705732	"NOT"
"hsa-miR-596"	0.207124184239738	0.994969182301477	1.00574625970654	0.315924064675218	0.511747217688417	"NOT"
"hsa-miR-1251-3p"	0.0570651896160408	0.940634888537817	1.00566482204461	0.315943658253564	0.511747217688417	"NOT"
"hsa-miR-92a-2-5p"	-0.194895082817802	13.117329798754	1.00453102788151	0.316216610006565	0.511747217688417	"NOT"
"hsa-miR-26a-1-3p"	0.0569840347811317	0.940564086032376	1.00420743774275	0.316294568356615	0.511747217688417	"NOT"
"hsa-miR-5196-5p"	0.101596668968013	0.945067684499118	1.00209043991187	0.316805210749598	0.512096936882356	"NOT"
"hsa-miR-4674"	0.174804188388655	0.964485465758348	1.00141332559309	0.316968765941494	0.512096936882356	"NOT"
"hsa-let-7e-3p"	0.0557568198162025	0.940273298940702	0.997187486765426	0.317992012098161	0.513379161770027	"NOT"
"hsa-miR-1343-3p"	0.0562724456988094	0.940781316542736	0.991415944785388	0.31939655130621	0.515274667186642	"NOT"
"hsa-miR-7110-5p"	0.172050714980554	0.966051346672561	0.98887731240572	0.320016924027647	0.515903274784296	"NOT"
"hsa-miR-6775-3p"	0.167648261056773	0.962790272207427	0.981382242852362	0.321857790772727	0.518497132685747	"NOT"
"hsa-miR-3127-3p"	0.0556085415334492	0.940584307099468	0.979495184865932	0.32232346866781	0.518873488798577	"NOT"
"hsa-miR-612"	0.134445186077606	0.952323850447626	0.972199605036792	0.324132215775402	0.520923950490378	"NOT"
"hsa-miR-551a"	-0.251796274980764	1.09534253855741	0.971744570209808	0.324245473219183	0.520923950490378	"NOT"
"hsa-miR-651-3p"	-0.201877912224337	1.01811667796866	0.971013244433721	0.324427608624913	0.520923950490378	"NOT"
"hsa-miR-1261"	-0.154994343892746	1.28861312445134	0.970605971089299	0.324529097957557	0.520923950490378	"NOT"
"hsa-miR-6786-5p"	0.0550374131232749	0.94066235108858	0.969240189095537	0.324869746655774	0.520989214102392	"NOT"
"hsa-miR-5191"	0.189826681904164	0.978344319774783	0.968575278706851	0.325035757456546	0.520989214102392	"NOT"
"hsa-miR-589-3p"	0.0549457607922219	0.940398845536174	0.967599789257619	0.325279514861871	0.521006443575318	"NOT"
"hsa-miR-6799-5p"	0.135010940447298	0.951419273369163	0.965124591470584	0.32589910899933	0.521625202378312	"NOT"
"hsa-miR-1226-3p"	0.166505278366657	0.962867835590008	0.958064236235856	0.327675074417816	0.524092608296306	"NOT"
"hsa-miR-6499-5p"	0.0857393569416006	0.943668452984557	0.949137569002531	0.329938918881043	0.527279390592325	"NOT"
"hsa-miR-4689"	0.123399638961493	0.949058994243795	0.948351934233358	0.330139153322565	0.527279390592325	"NOT"
"hsa-miR-5582-5p"	0.0857544946641735	0.943343084760773	0.945713352295385	0.330812832081597	0.527978224507103	"NOT"
"hsa-miR-3155a"	0.0534879508280982	0.940098164507573	0.941453551598705	0.331904305535678	0.529306064167883	"NOT"
"hsa-miR-449b-3p"	-0.122985737007349	0.945352396369625	0.940367464799351	0.332183357031931	0.529306064167883	"NOT"
"hsa-miR-6813-3p"	0.0965519123800939	0.944827661744407	0.93964901561975	0.332368122202837	0.529306064167883	"NOT"
"hsa-miR-7113-3p"	-0.154608331662263	0.95548787054575	0.938780394016618	0.332591690588495	0.529306064167883	"NOT"
"hsa-miR-6836-5p"	0.0531834532440729	0.940619705379529	0.935981999074038	0.333313315381173	0.530077221331653	"NOT"
"hsa-miR-6739-5p"	-0.0858530520741086	0.940975858162503	0.932386082199855	0.33424366971617	0.531178994659102	"NOT"
"hsa-miR-4474-3p"	0.0527247178362662	0.940323928668064	0.927765020354613	0.33544435733428	0.532545475721638	"NOT"
"hsa-miR-433-5p"	0.108014654151144	7.23220199432568	0.926381876540972	0.335804860388946	0.532545475721638	"NOT"
"hsa-miR-944"	0.0909234841146303	5.01048805848986	0.926331376509665	0.335818032543609	0.532545475721638	"NOT"
"hsa-miR-567"	0.274037276066075	1.03779846223774	0.92406889885126	0.336408875439284	0.533092014590491	"NOT"
"hsa-miR-4655-3p"	0.204535248805001	1.02625218220376	0.92318722187008	0.336639501163584	0.533092014590491	"NOT"
"hsa-miR-548y"	0.052165588814396	0.940256721144115	0.917749655668082	0.338066533743866	0.534972943702253	"NOT"
"hsa-miR-518e-3p"	0.0720049493854533	0.942119509917067	0.916819401391066	0.338311481761405	0.534981947113508	"NOT"
"hsa-miR-6837-5p"	-0.069144612230748	0.939249002292684	0.915136619391383	0.338755185807063	0.53530501446261	"NOT"
"hsa-miR-30a-5p"	0.413012206932272	15.9761638519958	0.913401492077753	0.339213510747882	0.535650713299621	"NOT"
"hsa-miR-1323"	0.191348560859988	0.98544361448572	0.910164631373959	0.340070740946936	0.536625389384156	"NOT"
"hsa-miR-6845-5p"	0.0516705318733313	0.940605978706749	0.908874592046352	0.34041319898093	0.536786962567955	"NOT"
"hsa-miR-551b-3p"	-0.159404178005015	0.957557997403832	0.906641142493811	0.341007195965911	0.537344672431133	"NOT"
"hsa-miR-18b-3p"	0.0514525509543087	0.940582978649209	0.904971997686744	0.341452024909082	0.537666709645569	"NOT"
"hsa-miR-4445-5p"	0.201631479637488	1.03845328983159	0.900187376846816	0.342731473502756	0.538485610549242	"NOT"
"hsa-miR-520a-5p"	-0.208000912392962	1.69365707644169	0.900108873717045	0.342752519783779	0.538485610549242	"NOT"
"hsa-miR-4502"	0.158778787580537	0.962134274881434	0.899252726020592	0.342982161800258	0.538485610549242	"NOT"
"hsa-miR-6865-3p"	-0.0645996647009699	0.939144631082766	0.898592202056243	0.343159474159602	0.538485610549242	"NOT"
"hsa-miR-6826-3p"	0.0820715346079422	0.943425500207708	0.897645315016021	0.343413874315067	0.538485610549242	"NOT"
"hsa-miR-369-5p"	0.0510045398050304	0.940239702394811	0.897022185159081	0.343581429584111	0.538485610549242	"NOT"
"hsa-miR-5194"	0.138167030489347	0.955465302660257	0.896738094940616	0.343657856106336	0.538485610549242	"NOT"
"hsa-miR-8086"	0.0503843662399647	0.940255952595332	0.885847431321366	0.346605100989419	0.542723393426009	"NOT"
"hsa-miR-330-3p"	0.0501448181058803	0.939855564428667	0.882021230889805	0.347648677632848	0.543600797781056	"NOT"
"hsa-miR-6823-5p"	0.0879666952429649	0.943881130934564	0.882010271020292	0.347651672999512	0.543600797781056	"NOT"
"hsa-miR-561-5p"	0.290482999920339	1.08178114634582	0.877141844650282	0.34898570185909	0.545305401367524	"NOT"
"hsa-miR-548bb-5p"	0.0498464147596662	0.94015728340535	0.87623783154293	0.349234181639148	0.545312590883474	"NOT"
"hsa-miR-6793-3p"	0.0494905474003921	0.940168339078604	0.869843636759967	0.3509986002255	0.547685184999455	"NOT"
"hsa-miR-224-3p"	0.191807245361573	0.996677190880685	0.867751168739005	0.351578633386755	0.548207687763448	"NOT"
"hsa-miR-548ar-3p"	0.140777573813276	0.955927457796376	0.864957192037537	0.35235516465234	0.54875500238635	"NOT"
"hsa-miR-6812-5p"	0.116655773696565	0.949269365394594	0.863854209352354	0.352662361444865	0.54875500238635	"NOT"
"hsa-miR-3657"	-0.0863517042322606	5.00140864174519	0.863386817456558	0.352792647208979	0.54875500238635	"NOT"
"hsa-miR-4687-3p"	0.0971555188169463	0.94483234965315	0.862961320420823	0.352911311910363	0.54875500238635	"NOT"
"hsa-miR-5100"	0.0488586093500671	0.939804185193926	0.858983137431615	0.354023409843977	0.549574706579001	"NOT"
"hsa-miR-5007-5p"	0.0488308161362332	0.939794027137777	0.858576530114327	0.354137346290639	0.549574706579001	"NOT"
"hsa-miR-6501-3p"	0.0488600822509996	0.940287598770603	0.8584392388358	0.354175828345411	0.549574706579001	"NOT"
"hsa-miR-6755-3p"	0.192823062623316	1.11623451413488	0.856310136342472	0.354773337976182	0.549696813893798	"NOT"
"hsa-miR-6829-3p"	0.048683781982398	0.939895452732818	0.855894943829647	0.354890017967336	0.549696813893798	"NOT"
"hsa-miR-6508-5p"	0.0486612754755231	0.939806565874962	0.85553206655063	0.354992039026227	0.549696813893798	"NOT"
"hsa-miR-218-2-3p"	-0.073335896086977	0.940003956603263	0.85357726509995	0.355542312698316	0.550152957893201	"NOT"
"hsa-miR-6779-5p"	-0.058907655813934	0.938703687363009	0.852738784689475	0.355778701750254	0.550152957893201	"NOT"
"hsa-miR-597-3p"	-0.0408650291544247	0.938033564139585	0.848555103831069	0.356961413462035	0.551600359710511	"NOT"
"hsa-miR-6876-3p"	0.190249028382679	0.998244226840761	0.840295814057924	0.359312181564943	0.55484947374255	"NOT"
"hsa-miR-3173-3p"	-0.118692647193275	0.946208231806992	0.834039734092372	0.361106992850087	0.557236187724496	"NOT"
"hsa-miR-6746-3p"	-0.101730746390696	0.943794080436197	0.832473189970528	0.361558353917589	0.557405090625668	"NOT"
"hsa-miR-3194-3p"	0.129800675294894	0.953057219741758	0.831930075115366	0.3617150207951	0.557405090625668	"NOT"
"hsa-miR-2467-5p"	0.18329822560794	0.989647625151934	0.819489044353531	0.365329599602673	0.562587455035521	"NOT"
